"outcome","condition","con","cov","complexity"
"VRFIR_2019.2023","czm_2024*EDA_2019.2023+CZR_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.609756097560976,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*htj_2019.2023*VRBW_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*EDA_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+czd_2024*CZM_2024*czr_2024",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+CZM_2024*htj_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+CZR_2024*htj_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","czm_2024*CZR_2024+CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","czm_2024*CZR_2024+CZR_2024*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","czm_2024*CZR_2024+CZR_2024*VRBW_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","czm_2024*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+czd_2024*CZM_2024*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+CZM_2024*czr_2024*vrbw_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+CZM_2024*htj_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+CZR_2024*htj_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.615384615384615,0.615384615384615,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+czm_2024*htj_2019.2023*VRBW_2019.2023",0.615384615384615,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.615384615384615,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+htj_2019.2023*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*hcshyt_2023.2024+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*hcshyt_2023.2024+czm_2024*htj_2019.2023*VRBW_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*hcshyt_2023.2024+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+CZR_2024*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024+czm_2024*lfa_2019*EDB_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+CZR_2024*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*hcshyt_2023.2024+CZR_2024*VRBW_2019.2023+czd_2024*CZM_2024*czr_2024",0.6,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*VRBW_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.6,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.651162790697674,0.717948717948718,8
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+CZM_2024*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.6,0.769230769230769,8
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.6,0.769230769230769,8
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.622222222222222,0.717948717948718,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+czm_2024*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.666666666666667,0.666666666666667,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*hcshyt_2023.2024+czm_2024*EDA_2019.2023",0.627906976744186,0.692307692307692,8
"VRFIR_2019.2023","HTJ_2019.2023*EDA_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.613636363636364,0.692307692307692,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+czm_2024*EDA_2019.2023+CZR_2024*hcshyt_2023.2024",0.634146341463415,0.666666666666667,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+czm_2024*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.657894736842105,0.641025641025641,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+CZM_2024*hcshyt_2023.2024+czm_2024*EDA_2019.2023",0.619047619047619,0.666666666666667,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+UNS_2019.2023*hcshyt_2023.2024+czm_2024*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.619047619047619,0.666666666666667,8
"VRFIR_2019.2023","CZR_2024*hcshyt_2023.2024+uns_2019.2023*czm_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.619047619047619,0.666666666666667,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.619047619047619,0.666666666666667,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.619047619047619,0.666666666666667,8
"VRFIR_2019.2023","czm_2024*CZR_2024+uns_2019.2023*czm_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.641025641025641,0.641025641025641,8
"VRFIR_2019.2023","hcshyt_2023.2024*VRBW_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.641025641025641,0.641025641025641,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*EDA_2019.2023",0.666666666666667,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+UNS_2019.2023*VRBW_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024",0.604651162790698,0.666666666666667,8
"VRFIR_2019.2023","UNS_2019.2023*hcshyt_2023.2024+UNS_2019.2023*VRBW_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024",0.604651162790698,0.666666666666667,8
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.604651162790698,0.666666666666667,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.625,0.641025641025641,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+czm_2024*EDA_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.625,0.641025641025641,8
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.625,0.641025641025641,8
"VRFIR_2019.2023","czm_2024*EDA_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.625,0.641025641025641,8
"VRFIR_2019.2023","czm_2024*EDA_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.625,0.641025641025641,8
"VRFIR_2019.2023","czm_2024*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.625,0.641025641025641,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+czd_2024*CZM_2024*czr_2024",0.625,0.641025641025641,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czd_2024*CZM_2024*czr_2024+czm_2024*lfa_2019*EDB_2019.2023",0.625,0.641025641025641,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czd_2024*CZM_2024*czr_2024+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.625,0.641025641025641,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.648648648648649,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.648648648648649,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*CZR_2024+hcshyt_2023.2024*VRBW_2019.2023",0.648648648648649,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.648648648648649,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+czm_2024*CZR_2024+czm_2024*EDA_2019.2023",0.648648648648649,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+czm_2024*CZR_2024+czm_2024*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.648648648648649,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.648648648648649,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*hcshyt_2023.2024+czm_2024*CZR_2024+HTJ_2019.2023*VRBW_2019.2023",0.609756097560976,0.641025641025641,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+UNS_2019.2023*hcshyt_2023.2024+czm_2024*CZR_2024+hcshyt_2023.2024*EDA_2019.2023",0.609756097560976,0.641025641025641,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+CZM_2024*hcshyt_2023.2024+czm_2024*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.609756097560976,0.641025641025641,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*CZR_2024+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*EDA_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*CZR_2024+CZR_2024*hcshyt_2023.2024",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*VRBW_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*VRBW_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+czm_2024*CZR_2024+CZM_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*EDA_2019.2023+czm_2024*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+czm_2024*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+UNS_2019.2023*hcshyt_2023.2024+czm_2024*CZR_2024+czm_2024*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+UNS_2019.2023*hcshyt_2023.2024+czm_2024*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+UNS_2019.2023*EDA_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+czm_2024*CZR_2024+CZM_2024*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+czd_2024*CZM_2024*eda_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+CZM_2024*czr_2024*vrbw_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+CZM_2024*htj_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+CZR_2024*htj_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czd_2024*CZM_2024*eda_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czd_2024*CZM_2024*eda_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+CZM_2024*czr_2024*vrbw_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+CZM_2024*czr_2024*vrbw_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+CZM_2024*htj_2019.2023*eda_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023+CZR_2024*htj_2019.2023*eda_2019.2023",0.631578947368421,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*CZR_2024+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*EDA_2019.2023+CZM_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*hcshyt_2023.2024+czm_2024*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+CZM_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+UNS_2019.2023*hcshyt_2023.2024+czm_2024*EDA_2019.2023+CZR_2024*hcshyt_2023.2024",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+CZM_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+czm_2024*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+czm_2024*htj_2019.2023*VRBW_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023+htj_2019.2023*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czm_2024*htj_2019.2023*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czm_2024*htj_2019.2023*VRBW_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023+htj_2019.2023*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+czm_2024*VRBW_2019.2023*EDB_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023+htj_2019.2023*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*hcshyt_2023.2024",0.6,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*CZR_2024+CZM_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.6,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+hcshyt_2023.2024*VRBW_2019.2023",0.6,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.6,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.6,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*hcshyt_2023.2024+hcshyt_2023.2024*VRBW_2019.2023",0.6,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+czm_2024*CZR_2024+CZR_2024*VRBW_2019.2023",0.6,0.615384615384615,8
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+hcshyt_2023.2024*VRBW_2019.2023",0.6,0.615384615384615,8
